Date,Product,Entity,Campaign Id,Ad Group Id,Keyword Id (Read only),Product Targeting Id (Read only),Keyword Text,Product Targeting Expression,Campaign,Ad Group,Product Name,AG Type,Match Type,Bid,Flag,Flag Type,Flag Text,Reco. Bid,Skip?,Override Bid,Will Set Bid to:,Notes
Jul-21-2022,Sponsored Brands,Keyword,196297977829354,,122489417829737,,sweat smell laundry,,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent,KW Exact,exact,2.0,0101,Stale,Low Data - Raise Bid or Kill,2.1,False,,2.1,
Jul-21-2022,Sponsored Brands,Keyword,196297977829354,,139329494204730,,sweat laundry,,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent,KW Exact,exact,2.0,0101,Stale,Low Data - Raise Bid or Kill,2.1,False,,2.1,
Jul-21-2022,Sponsored Brands,Keyword,196297977829354,,190434086050451,,best laundry detergent for odors,,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent,KW Exact,exact,2.0,0101,Stale,Low Data - Raise Bid or Kill,2.1,False,,2.1,
Jul-21-2022,Sponsored Brands,Keyword,196297977829354,,224016476381904,,laundry detergent tough odors,,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent,KW Exact,exact,2.0,0101,Stale,Low Data - Raise Bid or Kill,2.1,False,,2.1,
Jul-21-2022,Sponsored Brands,Keyword,196297977829354,,124591321166332,,odor killing laundry detergent,,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent,KW Exact,exact,2.0,0101,Stale,Low Data - Raise Bid or Kill,2.1,False,,2.1,
Jul-21-2022,Sponsored Brands,Keyword,196297977829354,,162069927071620,,odor remover laundry detergent,,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent,KW Exact,exact,2.0,0101,Stale,Low Data - Raise Bid or Kill,2.1,False,,2.1,
Jul-21-2022,Sponsored Brands,Keyword,196297977829354,,53361893119170,,sports laundry detergent powder,,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent,KW Exact,exact,2.5,0101,Stale,Low Data - Raise Bid or Kill,2.62,False,,2.62,
Jul-21-2022,Sponsored Brands,Keyword,196297977829354,,58509686506387,,laundry detergent body odor,,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent,KW Exact,exact,2.0,0101,Stale,Low Data - Raise Bid or Kill,2.1,False,,2.1,
Jul-21-2022,Sponsored Brands,Keyword,196297977829354,,66558931048776,,detergent for sweat odor,,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent,KW Exact,exact,2.0,0101,Stale,Low Data - Raise Bid or Kill,2.1,False,,2.1,
Jul-21-2022,Sponsored Brands,Keyword,196297977829354,,170014428902818,,athletic clothing laundry detergent,,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent,KW Exact,exact,2.5,0101,Stale,Low Data - Raise Bid or Kill,2.62,False,,2.62,
Jul-21-2022,Sponsored Brands,Keyword,196297977829354,,186262637924104,,mildew detergent,,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent,KW Exact,exact,2.0,0101,Stale,Low Data - Raise Bid or Kill,2.1,False,,2.1,
Jul-21-2022,Sponsored Brands,Keyword,196297977829354,,53679848233776,,laundry detergent for stinky clothes,,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent,KW Exact,exact,2.0,0101,Stale,Low Data - Raise Bid or Kill,2.1,False,,2.1,
Jul-21-2022,Sponsored Brands,Keyword,196297977829354,,134178476592397,,no smell laundry detergent,,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent,KW Exact,exact,2.0,0101,Stale,Low Data - Raise Bid or Kill,2.1,False,,2.1,
Jul-21-2022,Sponsored Brands,Keyword,196297977829354,,260575887809865,,odor removing detergent laundry,,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent,KW Exact,exact,2.0,0101,Stale,Low Data - Raise Bid or Kill,2.1,False,,2.1,
Jul-21-2022,Sponsored Brands,Keyword,196297977829354,,115541148046513,,body odor laundry detergent,,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent,KW Exact,exact,2.0,0101,Stale,Low Data - Raise Bid or Kill,2.1,False,,2.1,
Jul-21-2022,Sponsored Brands,Keyword,196297977829354,,156326850457589,,anti stink laundry detergent,,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent,KW Exact,exact,2.0,0101,Stale,Low Data - Raise Bid or Kill,2.1,False,,2.1,
Jul-21-2022,Sponsored Brands,Keyword,196297977829354,,255715374957406,,stink out laundry detergent,,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent,KW Exact,exact,2.0,0101,Stale,Low Data - Raise Bid or Kill,2.1,False,,2.1,
Jul-21-2022,Sponsored Brands,Keyword,196297977829354,,68545144691720,,natural laundry odor,,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent,KW Exact,exact,2.0,0101,Stale,Low Data - Raise Bid or Kill,2.1,False,,2.1,
Jul-21-2022,Sponsored Brands,Keyword,196297977829354,,164786008902704,,technical fabric laundry detergent,,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent,KW Exact,exact,2.0,0101,Stale,Low Data - Raise Bid or Kill,2.1,False,,2.1,
Jul-21-2022,Sponsored Brands,Keyword,196297977829354,,72059285252453,,laundry detergent to remove smells,,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent,KW Exact,exact,2.0,0101,Stale,Low Data - Raise Bid or Kill,2.1,False,,2.1,
Jul-21-2022,Sponsored Brands,Keyword,196297977829354,,55090901377120,,stink free detergent,,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent,KW Exact,exact,2.0,0101,Stale,Low Data - Raise Bid or Kill,2.1,False,,2.1,
Jul-21-2022,Sponsored Brands,Keyword,196297977829354,,94176874170991,,activewear soak,,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent,KW Exact,exact,2.0,0101,Stale,Low Data - Raise Bid or Kill,2.1,False,,2.1,
Jul-21-2022,Sponsored Brands,Keyword,196297977829354,,170501115613223,,detergent enzyme,,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent,KW Exact,exact,2.0,0101,Stale,Low Data - Raise Bid or Kill,2.1,False,,2.1,
Jul-21-2022,Sponsored Brands,Keyword,196297977829354,,250734485966261,,enzyme wash detergent,,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent,KW Exact,exact,2.0,0101,Stale,Low Data - Raise Bid or Kill,2.1,False,,2.1,
Jul-21-2022,Sponsored Brands,Keyword,196297977829354,,175450805589043,,laundry enzyme detergent,,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent,KW Exact,exact,2.0,0101,Stale,Low Data - Raise Bid or Kill,2.1,False,,2.1,
Jul-21-2022,Sponsored Brands,Keyword,196297977829354,,140239757889381,,powder laundry detergent enzyme,,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent,KW Exact,exact,2.0,0101,Stale,Low Data - Raise Bid or Kill,2.1,False,,2.1,
Jul-21-2022,Sponsored Brands,Keyword,196297977829354,,214118519701871,,deodorizer laundry detergent,,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent,KW Exact,exact,2.0,0101,Stale,Low Data - Raise Bid or Kill,2.1,False,,2.1,
Jul-21-2022,Sponsored Brands,Keyword,196297977829354,,5393447170899,,enzyme wash laundry,,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent,KW Exact,exact,2.0,0101,Stale,Low Data - Raise Bid or Kill,2.1,False,,2.1,
Jul-21-2022,Sponsored Brands,Keyword,196297977829354,,270743112874204,,detergent for runners,,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent,KW Exact,exact,2.0,0101,Stale,Low Data - Raise Bid or Kill,2.1,False,,2.1,
Jul-21-2022,Sponsored Brands,Keyword,196297977829354,,104226978087530,,runners detergent,,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent,KW Exact,exact,2.0,0101,Stale,Low Data - Raise Bid or Kill,2.1,False,,2.1,
Jul-21-2022,Sponsored Brands,Keyword,196297977829354,,172284194212935,,athletic laundry soap,,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent,KW Exact,exact,2.0,0101,Stale,Low Data - Raise Bid or Kill,2.1,False,,2.1,
Jul-21-2022,Sponsored Brands,Keyword,196297977829354,,46036128138704,,biological laundry detergent,,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent,KW Exact,exact,2.0,0101,Stale,Low Data - Raise Bid or Kill,2.1,False,,2.1,
Jul-21-2022,Sponsored Brands,Keyword,196297977829354,,52505378434327,,biological washing powder enzyme,,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent,KW Exact,exact,2.0,0101,Stale,Low Data - Raise Bid or Kill,2.1,False,,2.1,
Jul-21-2022,Sponsored Brands,Keyword,196297977829354,,41854763702596,,bjj laundry,,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent,KW Exact,exact,2.0,0101,Stale,Low Data - Raise Bid or Kill,2.1,False,,2.1,
Jul-21-2022,Sponsored Brands,Keyword,196297977829354,,254991357592622,,cloth odor eliminator,,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent,KW Exact,exact,1.75,0101,Stale,Low Data - Raise Bid or Kill,1.84,False,,1.84,
Jul-21-2022,Sponsored Brands,Keyword,196297977829354,,99384675380581,,detergent for ski clothes,,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent,KW Exact,exact,2.0,0101,Stale,Low Data - Raise Bid or Kill,2.1,False,,2.1,
Jul-21-2022,Sponsored Brands,Keyword,196297977829354,,165309525389248,,fit detergent,,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent,KW Exact,exact,2.0,0101,Stale,Low Data - Raise Bid or Kill,2.1,False,,2.1,
Jul-21-2022,Sponsored Brands,Keyword,196297977829354,,99501036766763,,laundry bacteria,,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent,KW Exact,exact,1.75,0101,Stale,Low Data - Raise Bid or Kill,1.84,False,,1.84,
Jul-21-2022,Sponsored Brands,Keyword,196297977829354,,140475037830524,,mens detergent,,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent,KW Exact,exact,2.0,0101,Stale,Low Data - Raise Bid or Kill,2.1,False,,2.1,
Jul-21-2022,Sponsored Brands,Keyword,196297977829354,,235991162070325,,smelly clothes odor remover,,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent,KW Exact,exact,2.0,0101,Stale,Low Data - Raise Bid or Kill,2.1,False,,2.1,
Jul-21-2022,Sponsored Brands,Keyword,196297977829354,,42213891808127,,musty towel cleaner,,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent,KW Exact,exact,2.0,0101,Stale,Low Data - Raise Bid or Kill,2.1,False,,2.1,
Jul-21-2022,Sponsored Brands,Keyword,196297977829354,,201571995678838,,gym clothes soak,,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent,KW Exact,exact,2.0,0101,Stale,Low Data - Raise Bid or Kill,2.1,False,,2.1,
Jul-21-2022,Sponsored Brands,Keyword,196297977829354,,112869975139059,,odor eliminating detergent,,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent,KW Exact,exact,2.0,0101,Stale,Low Data - Raise Bid or Kill,2.1,False,,2.1,
Jul-21-2022,Sponsored Brands,Keyword,196297977829354,,237834375153235,,laundry soak solution,,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent,KW Exact,exact,2.0,0101,Stale,Low Data - Raise Bid or Kill,2.1,False,,2.1,
Jul-21-2022,Sponsored Brands,Keyword,196297977829354,,144475363770389,,detergent for exercise clothes,,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent,KW Exact,exact,2.0,0101,Stale,Low Data - Raise Bid or Kill,2.1,False,,2.1,
Jul-21-2022,Sponsored Brands,Keyword,196297977829354,,6035172421204,,ski clothes detergent,,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent,KW Exact,exact,2.0,0101,Stale,Low Data - Raise Bid or Kill,2.1,False,,2.1,
Jul-21-2022,Sponsored Brands,Keyword,196297977829354,,190580842592881,,running laundry detergent,,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent,KW Exact,exact,2.0,0101,Stale,Low Data - Raise Bid or Kill,2.1,False,,2.1,
Jul-21-2022,Sponsored Brands,Keyword,196297977829354,,3450202184001,,cold water all powder detergent,,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent,KW Exact,exact,2.0,0101,Stale,Low Data - Raise Bid or Kill,2.1,False,,2.1,
Jul-21-2022,Sponsored Brands,Keyword,196297977829354,,107443807803204,,workout clothes soak,,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent,KW Exact,exact,2.0,0101,Stale,Low Data - Raise Bid or Kill,2.1,False,,2.1,
Jul-21-2022,Sponsored Brands,Keyword,196297977829354,,107370755354609,,sports enzyme laundry detergent,,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent,KW Exact,exact,2.5,0101,Stale,Low Data - Raise Bid or Kill,2.62,False,,2.62,
Jul-21-2022,Sponsored Brands,Keyword,196297977829354,,126658983431377,,active sports detergent,,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent,KW Exact,exact,2.0,0101,Stale,Low Data - Raise Bid or Kill,2.1,False,,2.1,
Jul-21-2022,Sponsored Brands,Keyword,196297977829354,,245558634677690,,cold water detergent laundry,,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent,KW Exact,exact,2.0,0101,Stale,Low Data - Raise Bid or Kill,2.1,False,,2.1,
Jul-21-2022,Sponsored Brands,Keyword,196297977829354,,387389763584,,athletic clothes soak,,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent,KW Exact,exact,2.0,0101,Stale,Low Data - Raise Bid or Kill,2.1,False,,2.1,
Jul-21-2022,Sponsored Brands,Keyword,196297977829354,,43623767067446,,enzyme wash for t shirts,,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent,KW Exact,exact,1.75,0101,Stale,Low Data - Raise Bid or Kill,1.84,False,,1.84,
Jul-21-2022,Sponsored Products,Keyword,242448086536808,275234417579654,18187770689957,,detergent for workout,,Active Detergent - SP - KW - Main,Active Detergent - SP - KW - Main - KW Broad - Set 1,Active Detergent,KW Broad,broad,1.5,0402,Up,Profitable - Competitive Bid,1.72,0,,1.72,
Jul-21-2022,Sponsored Products,Keyword,242448086536808,275234417579654,41387956593408,,detergent for sports clothes,,Active Detergent - SP - KW - Main,Active Detergent - SP - KW - Main - KW Broad - Set 1,Active Detergent,KW Broad,broad,1.53,0402,Up,Profitable - Competitive Bid,1.76,0,,1.76,
Jul-21-2022,Sponsored Products,Keyword,242448086536808,275234417579654,181692719066875,,detergent for performance fabrics,,Active Detergent - SP - KW - Main,Active Detergent - SP - KW - Main - KW Broad - Set 1,Active Detergent,KW Broad,broad,1.39,0402,Up,Profitable - Competitive Bid,1.6,0,,1.6,
Jul-21-2022,Sponsored Products,Keyword,242448086536808,275234417579654,196808459261133,,athletic wash,,Active Detergent - SP - KW - Main,Active Detergent - SP - KW - Main - KW Broad - Set 1,Active Detergent,KW Broad,broad,1.75,0402,Up,Profitable - Competitive Bid,2.01,False,,2.01,
Jul-21-2022,Sponsored Products,Keyword,242448086536808,275234417579654,154031097078287,,activewear detergent,,Active Detergent - SP - KW - Main,Active Detergent - SP - KW - Main - KW Broad - Set 1,Active Detergent,KW Broad,broad,1.39,0400,Up,Profitable - Already Bidding High,1.53,False,,1.53,
Jul-21-2022,Sponsored Products,Keyword,242448086536808,275234417579654,229260411885013,,hockey detergent,,Active Detergent - SP - KW - Main,Active Detergent - SP - KW - Main - KW Broad - Set 1,Active Detergent,KW Broad,broad,1.39,0400,Up,Profitable - Already Bidding High,1.53,False,,1.53,
Jul-21-2022,Sponsored Products,Keyword,242448086536808,275234417579654,209142275744616,,detergent for dry fit,,Active Detergent - SP - KW - Main,Active Detergent - SP - KW - Main - KW Broad - Set 1,Active Detergent,KW Broad,broad,1.39,0402,Up,Profitable - Competitive Bid,1.6,False,,1.6,
Jul-21-2022,Sponsored Products,Keyword,242448086536808,275234417579654,136050455168416,,activewear wash,,Active Detergent - SP - KW - Main,Active Detergent - SP - KW - Main - KW Broad - Set 1,Active Detergent,KW Broad,broad,1.75,0402,Up,Profitable - Competitive Bid,2.01,False,,2.01,
Jul-21-2022,Sponsored Products,Keyword,242448086536808,275234417579654,170458632441004,,laundry detergent for sweat,,Active Detergent - SP - KW - Main,Active Detergent - SP - KW - Main - KW Broad - Set 1,Active Detergent,KW Broad,broad,1.52,0402,Up,Profitable - Competitive Bid,1.75,False,,1.75,
