Date,Customer Search Term,Search Term Impression Rank,Search Term Impression Share,Targeting,Match Type,Campaign Name,Currency,Clicks,Impressions,Click-Thru Rate (CTR),Spend,Cost Per Click (CPC),14 Day Total Orders (#),"14 Day Total Sales ","Total Advertising Cost of Sales (ACOS) ",Total Return on Advertising Spend (ROAS),14 Day Conversion Rate
"Jul 26, 2022",splash spotless washing machine cleaner,2,22.57%,top load washing machine cleaner,BROAD,Washing Machine Cleaner - SB - KW - Main - KW Broad - Top Load,USD,8,122,6.5574%,$8.96,$1.12,1,$15.95,56.1755%,1.78,12.5000%
"Jul 26, 2022",splash spotless washing machine cleaner,2,22.57%,splash spotless washing machine cleaner,EXACT,Washing Machine Cleaner - SB - KW - Comp - KW Exact - Comp Terms (2),USD,2,200,1.0000%,$1.9,$0.95,0,$0.0,,0.00,0.0000%
"Jul 26, 2022",splash spotless washing machine cleaner,2,22.57%,washing+cleaner+machine,BROAD,Washing Machine Cleaner - SB - KW - Main - KW Broad - Main (2),USD,2,706,0.2833%,$2.42,$1.21,0,$0.0,,0.00,0.0000%
"Jul 26, 2022",6 springform pan,1,100.00%,6 springform pan,EXACT,Cakeware Pans - SB - KW - Store Spotlight - KW Exact - Specific V2,USD,1,418,0.2392%,$0.75,$0.75,0,$0.0,,0.00,0.0000%
"Jul 26, 2022",extra strength washing machine cleaner,1,100.00%,extra strength washing machine cleaner,EXACT,Washing Machine Cleaner - SB - KW - Main - KW Exact - Main - Set 2,USD,1,364,0.2747%,$2.46,$2.46,1,$15.95,15.4232%,6.48,100.0000%
"Jul 26, 2022",ninja foodi accessories,1,40.50%,ninja foodi accessories,EXACT,InstaExtras - SB - KW - Store Spotlight - KW Exact - General IP Terms,USD,2,305,0.6557%,$1.5,$0.75,0,$0.0,,0.00,0.0000%
"Jul 26, 2022",splash spotless for washer,2,20.42%,wash machine cleaner tablets for high efficiency,BROAD,Washing Machine Cleaner - SB - KW - Main - KW Broad - HE (2),USD,13,251,5.1793%,$13.0,$1.0,1,$15.95,81.5047%,1.23,7.6923%
"Jul 26, 2022",springform pan 9 inch nonstick,2,31.68%,springform pan 9 inch nonstick,EXACT,Cakeware Pans - SB - KW - Store Spotlight - KW Exact - Specific V2,USD,2,211,0.9479%,$1.74,$0.87,0,$0.0,,0.00,0.0000%
"Jul 26, 2022",instapot accessory,1,100.00%,instapot and accessories,EXACT,InstaExtras - SB - KW - Store Spotlight - KW Exact - General IP Terms,USD,3,127,2.3622%,$2.0,$0.6667000000000001,1,$12.95,15.4440%,6.48,33.3333%
"Jul 26, 2022",springform pans,1,40.13%,springform pan,EXACT,Cakeware Pans - SB - KW - Store Spotlight - KW Exact - General V2,USD,2,124,1.6129%,$1.18,$0.59,0,$0.0,,0.00,0.0000%
"Jul 26, 2022",springform pan,1,58.10%,springform pan,EXACT,Cakeware Pans - SB - KW - Store Spotlight - KW Exact - General V2,USD,2,104,1.9231%,$1.24,$0.62,0,$0.0,,0.00,0.0000%
"Jul 26, 2022",front loader washing machine cleaner,1,70.18%,front loader washing machine cleaner,EXACT,Washing Machine Cleaner - SB - KW - Main - KW Exact - Front Load,USD,6,80,7.5000%,$14.75,$2.4583,0,$0.0,,0.00,0.0000%
"Jul 26, 2022",round cake pans,2,35.92%,round cake pans,EXACT,Cakeware Pans - SB - KW - Store Spotlight - KW Exact - General V2,USD,2,74,2.7027%,$0.84,$0.42,0,$0.0,,0.00,0.0000%
"Jul 26, 2022",instant pot accessories 6 qt only,1,81.11%,instant pot accessories 6 qt only,EXACT,InstaExtras - SB - KW - Store Spotlight - KW Exact - General IP Terms,USD,1,73,1.3699%,$0.93,$0.93,0,$0.0,,0.00,0.0000%
"Jul 26, 2022",splash spotless washing machine tablets,2,45.63%,top load washing machine cleaner,BROAD,Washing Machine Cleaner - SB - KW - Main - KW Broad - Top Load,USD,1,73,1.3699%,$1.12,$1.12,0,$0.0,,0.00,0.0000%
"Jul 26, 2022",splash spotless tablets,2,22.44%,wash machine cleaner tablets for high efficiency,BROAD,Washing Machine Cleaner - SB - KW - Main - KW Broad - HE (2),USD,4,57,7.0175%,$4.0,$1.0,1,$15.95,25.0784%,3.99,25.0000%
"Jul 26, 2022",cake baking pans,1,100.00%,cake baking pans,EXACT,Cakeware Pans - SB - KW - Store Spotlight - KW Exact - General V2,USD,1,56,1.7857%,$0.66,$0.66,0,$0.0,,0.00,0.0000%
"Jul 26, 2022",smash cake pans,1,100.00%,smash cake pan,EXACT,Cakeware Pans - SB - KW - Store Spotlight - KW Exact - Specific V2,USD,1,53,1.8868%,$0.57,$0.57,0,$0.0,,0.00,0.0000%
"Jul 26, 2022",washing machine cleaner,4,0.69%,washing machine cleaners,EXACT,Washing Machine Cleaner - SB - KW - Main - KW Exact - Main - Set 1,USD,2,46,4.3478%,$4.67,$2.335,0,$0.0,,0.00,0.0000%
"Jul 26, 2022",spring pan,1,100.00%,spring pan,EXACT,Cakeware Pans - SB - KW - Store Spotlight - KW Exact - General V2,USD,1,41,2.4390%,$0.63,$0.63,0,$0.0,,0.00,0.0000%
"Jul 26, 2022",instant pot 6 quart accessories,1,100.00%,instant pot 6 quart accessories,EXACT,InstaExtras - SB - KW - Store Spotlight - KW Exact - General IP Terms,USD,1,40,2.5000%,$0.99,$0.99,0,$0.0,,0.00,0.0000%
"Jul 26, 2022",pressure cooker accessories,1,100.00%,pressure cooker accessories,EXACT,InstaExtras - SB - KW - Store Spotlight - KW Exact - General IP Terms,USD,1,39,2.5641%,$0.32,$0.32,0,$0.0,,0.00,0.0000%
"Jul 26, 2022",tub cleaner washing machine,2,46.91%,tub cleaner washing machine,EXACT,Washing Machine Cleaner - SB - KW - Main - KW Exact - Main - Set 1,USD,2,38,5.2632%,$2.88,$1.44,1,$15.95,18.0564%,5.54,50.0000%
"Jul 26, 2022",spring form pan,2,48.53%,spring form pan,EXACT,Cakeware Pans - SB - KW - Store Spotlight - KW Exact - General V2,USD,1,33,3.0303%,$0.67,$0.67,1,$20.95,3.1981%,31.27,100.0000%
"Jul 26, 2022",ninja foodi accessories 8 qt,1,64.00%,ninja foodi accessories 8 qt,EXACT,InstaExtras - SB - KW - Store Spotlight - KW Exact - General IP Terms,USD,1,32,3.1250%,$0.88,$0.88,0,$0.0,,0.00,0.0000%
"Jul 26, 2022",springform pan set,1,79.49%,springform pan set,EXACT,Cakeware Pans - SB - KW - Store Spotlight - KW Exact - Specific V2,USD,1,31,3.2258%,$0.5,$0.5,0,$0.0,,0.00,0.0000%
"Jul 26, 2022",springform cake pan,1,100.00%,springform cake pan,EXACT,Cakeware Pans - SB - KW - Store Spotlight - KW Exact - General V2,USD,2,29,6.8966%,$1.06,$0.53,0,$0.0,,0.00,0.0000%
"Jul 26, 2022",laundry cleaner for washer,1,100.00%,top load washing machine cleaner,BROAD,Washing Machine Cleaner - SB - KW - Main - KW Broad - Top Load,USD,1,28,3.5714%,$1.12,$1.12,0,$0.0,,0.00,0.0000%
"Jul 26, 2022",spring form pans,1,100.00%,spring form pan,EXACT,Cakeware Pans - SB - KW - Store Spotlight - KW Exact - General V2,USD,1,28,3.5714%,$0.8,$0.8,1,$20.95,3.8186%,26.19,100.0000%
"Jul 26, 2022",7 inch springform pan,1,100.00%,7 inch springform pan,EXACT,Cakeware Pans - SB - KW - Store Spotlight - KW Exact - Specific V2,USD,2,26,7.6923%,$2.18,$1.09,0,$0.0,,0.00,0.0000%
"Jul 26, 2022",washing machine cleaner top load,3,5.47%,washing machine cleaner top load,EXACT,Washing Machine Cleaner - SB - KW - Main - KW Exact - Top Load,USD,1,26,3.8462%,$1.5,$1.5,0,$0.0,,0.00,0.0000%
"Jul 26, 2022",washer tub cleaner front load,1,69.44%,washer tub cleaner front load,EXACT,Washing Machine Cleaner - SB - KW - Main - KW Exact - Front Load,USD,1,25,4.0000%,$1.97,$1.97,1,$15.95,12.3511%,8.10,100.0000%
"Jul 26, 2022",lg washing machine tub cleaner,1,100.00%,lg washing machine tub cleaner,EXACT,Washing Machine Cleaner - SB - KW - Main - KW Exact - Main - Set 1,USD,1,23,4.3478%,$1.86,$1.86,0,$0.0,,0.00,0.0000%
"Jul 26, 2022",instant pot duo crisp accessories,1,100.00%,instant pot duo crisp accessories,EXACT,InstaExtras - SB - KW - Store Spotlight - KW Exact - General IP Terms,USD,1,21,4.7619%,$1.15,$1.15,0,$0.0,,0.00,0.0000%
"Jul 26, 2022",instapot accessories,1,75.00%,instapot and accessories,EXACT,InstaExtras - SB - KW - Store Spotlight - KW Exact - General IP Terms,USD,1,21,4.7619%,$0.92,$0.92,0,$0.0,,0.00,0.0000%
"Jul 26, 2022",front loading washing machine cleaner,1,100.00%,front loading washing machine cleaner,EXACT,Washing Machine Cleaner - SB - KW - Main - KW Exact - Front Load,USD,1,20,5.0000%,$1.84,$1.84,0,$0.0,,0.00,0.0000%
"Jul 26, 2022",6 in springform pan,1,100.00%,6 springform pan,EXACT,Cakeware Pans - SB - KW - Store Spotlight - KW Exact - Specific V2,USD,2,17,11.7647%,$1.04,$0.52,0,$0.0,,0.00,0.0000%
"Jul 26, 2022",tub clean,1,100.00%,top load washing machine cleaner,BROAD,Washing Machine Cleaner - SB - KW - Main - KW Broad - Top Load,USD,1,17,5.8824%,$1.12,$1.12,1,$15.95,7.0219%,14.24,100.0000%
"Jul 26, 2022",crockpot express accessories,1,100.00%,crockpot express accessories,EXACT,InstaExtras - SB - KW - Store Spotlight - KW Exact - General IP Terms,USD,1,16,6.2500%,$1.09,$1.09,0,$0.0,,0.00,0.0000%
"Jul 26, 2022",4 inch springform pans,1,100.00%,4 inch springform pans,EXACT,Cakeware Pans - SB - KW - Store Spotlight - KW Exact - Specific V2,USD,1,15,6.6667%,$0.4,$0.4,0,$0.0,,0.00,0.0000%
"Jul 26, 2022",round baking pan,2,40.54%,round baking pan,EXACT,Cakeware Pans - SB - KW - Store Spotlight - KW Exact - General V2,USD,1,15,6.6667%,$0.66,$0.66,1,$14.95,4.4147%,22.65,100.0000%
"Jul 26, 2022",household cleaning supplies,5,3.35%,top load washing machine cleaner,BROAD,Washing Machine Cleaner - SB - KW - Main - KW Broad - Top Load,USD,1,14,7.1429%,$1.12,$1.12,0,$0.0,,0.00,0.0000%
"Jul 26, 2022",6 quart instant pot accessories,1,100.00%,6 quart instant pot accessories,EXACT,InstaExtras - SB - KW - Store Spotlight - KW Exact - General IP Terms,USD,1,13,7.6923%,$1.15,$1.15,0,$0.0,,0.00,0.0000%
"Jul 26, 2022",instapot accessories 8 quart by instant pot,1,100.00%,instapot accessories 8 quart by instant pot,EXACT,InstaExtras - SB - KW - Store Spotlight - KW Exact - General IP Terms,USD,1,13,7.6923%,$1.15,$1.15,0,$0.0,,0.00,0.0000%
"Jul 26, 2022",top loader washing machine cleaner,1,100.00%,top loader washing machine cleaner,EXACT,Washing Machine Cleaner - SB - KW - Main - KW Exact - Top Load,USD,1,13,7.6923%,$1.21,$1.21,1,$15.95,7.5862%,13.18,100.0000%
"Jul 26, 2022",washing machine tub cleaner front loader lg,1,100.00%,washing machine tub cleaner front loader lg,EXACT,Washing Machine Cleaner - SB - KW - Main - KW Exact - Front Load,USD,1,13,7.6923%,$0.4,$0.4,1,$15.95,2.5078%,39.88,100.0000%
"Jul 26, 2022",bleach tablets,4,3.15%,wash machine cleaner tablets for high efficiency,BROAD,Washing Machine Cleaner - SB - KW - Main - KW Broad - HE (2),USD,1,10,10.0000%,$1.0,$1.0,0,$0.0,,0.00,0.0000%
"Jul 26, 2022",instant pot springform pan,1,100.00%,instant pot springform pan,EXACT,Cakeware Pans - SB - KW - Store Spotlight - KW Exact - Specific V2,USD,1,10,10.0000%,$1.35,$1.35,1,$20.95,6.4439%,15.52,100.0000%
"Jul 26, 2022",spring forms for baking 9 inch,1,100.00%,spring forms for baking 9 inch,EXACT,Cakeware Pans - SB - KW - Store Spotlight - KW Exact - Specific V2,USD,1,10,10.0000%,$0.41,$0.41,0,$0.0,,0.00,0.0000%
"Jul 26, 2022",washer cleaning tablets front loader,1,100.00%,washer cleaning tablets front loader,EXACT,Washing Machine Cleaner - SB - KW - Main - KW Exact - Front Load,USD,1,10,10.0000%,$0.4,$0.4,1,$15.95,2.5078%,39.88,100.0000%
"Jul 26, 2022",instant pot accessories 3 qt only,1,100.00%,instant pot accessories 3 qt only,EXACT,InstaExtras - SB - KW - Store Spotlight - KW Exact - General IP Terms,USD,1,9,11.1111%,$0.45,$0.45,0,$0.0,,0.00,0.0000%
"Jul 26, 2022",top load washing machine cleaner,1,100.00%,top load washing machine cleaner,EXACT,Washing Machine Cleaner - SB - KW - Main - KW Exact - Top Load,USD,1,9,11.1111%,$1.65,$1.65,1,$15.95,10.3448%,9.67,100.0000%
"Jul 26, 2022",splash spotless tablets for washing machine,2,40.00%,washing+machine+washing+tablets,BROAD,Washing Machine Cleaner - SB - KW - Main - KW Broad - Main (2),USD,1,7,14.2857%,$0.83,$0.83,0,$0.0,,0.00,0.0000%
"Jul 26, 2022",splash spotless tablets for washing machine,2,40.00%,top load washing machine cleaner,BROAD,Washing Machine Cleaner - SB - KW - Main - KW Broad - Top Load,USD,1,1,100.0000%,$1.12,$1.12,0,$0.0,,0.00,0.0000%
"Jul 26, 2022",instant pot accessory 3 qt,1,100.00%,instant-pot accessories for 3 qt,EXACT,InstaExtras - SB - KW - Store Spotlight - KW Exact - General IP Terms,USD,1,7,14.2857%,$0.4,$0.4,0,$0.0,,0.00,0.0000%
"Jul 26, 2022",lg tub cleaner washing machine,1,70.00%,lg tub cleaner washing machine,EXACT,Washing Machine Cleaner - SB - KW - Main - KW Exact - Main - Set 1,USD,1,7,14.2857%,$2.07,$2.07,0,$0.0,,0.00,0.0000%
"Jul 26, 2022",washing machine cleaning,2,36.84%,washing machine cleaning,EXACT,Washing Machine Cleaner - SB - KW - Main - KW Exact - Main - Set 1,USD,1,7,14.2857%,$1.12,$1.12,0,$0.0,,0.00,0.0000%
"Jul 26, 2022",instant pot pro crisp accessories,1,100.00%,instant pot pro crisp accessories,EXACT,InstaExtras - SB - KW - Store Spotlight - KW Exact - General IP Terms,USD,1,6,16.6667%,$0.4,$0.4,0,$0.0,,0.00,0.0000%
"Jul 26, 2022",clean washer with affresh,1,100.00%,clean washer with affresh,EXACT,Washing Machine Cleaner - SB - KW - Comp - KW Exact - Comp Terms (2),USD,1,5,20.0000%,$1.24,$1.24,1,$15.95,7.7743%,12.86,100.0000%
"Jul 26, 2022",high efficiency washer cleaner,1,100.00%,high efficiency washer cleaner,EXACT,Washing Machine Cleaner - SB - KW - Main - KW Exact - HE (2),USD,2,5,40.0000%,$2.84,$1.42,0,$0.0,,0.00,0.0000%
"Jul 26, 2022",machine wash cleaner,1,100.00%,machine wash cleaner,EXACT,Washing Machine Cleaner - SB - KW - Main - KW Exact - Main - Set 1,USD,1,5,20.0000%,$1.89,$1.89,0,$0.0,,0.00,0.0000%
"Jul 26, 2022",machine wash cleaner,1,100.00%,wash machine cleaner tablets for high efficiency,BROAD,Washing Machine Cleaner - SB - KW - Main - KW Broad - HE (2),USD,0,0,,$0.0,,1,$15.95,0.0000%,,
"Jul 26, 2022",tub cleaning solution,2,26.32%,washing machine cleaner,BROAD,Washing Machine Cleaner - SB - KW - Main - KW Broad - Main (2),USD,1,5,20.0000%,$1.85,$1.85,0,$0.0,,0.00,0.0000%
"Jul 26, 2022",washing machine cleaning brush,1,100.00%,washing machine cleaning brush,EXACT,Washing Machine Cleaner - SB - KW - Main - KW Exact - Main - Set 1,USD,1,5,20.0000%,$1.71,$1.71,0,$0.0,,0.00,0.0000%
"Jul 26, 2022",washing machine cleaning solution,1,100.00%,washing machine cleaning solution,EXACT,Washing Machine Cleaner - SB - KW - Main - KW Exact - Main - Set 2,USD,1,5,20.0000%,$2.5,$2.5,1,$15.95,15.6740%,6.38,100.0000%
"Jul 26, 2022",washing machine tub cleaner top load lg,1,100.00%,washing machine tub cleaner top load lg,EXACT,Washing Machine Cleaner - SB - KW - Main - KW Exact - Top Load,USD,1,5,20.0000%,$1.31,$1.31,1,$15.95,8.2132%,12.18,100.0000%
"Jul 26, 2022",7 in springform pan,1,100.00%,7 springform pan,EXACT,Cakeware Pans - SB - KW - Store Spotlight - KW Exact - Specific V2,USD,1,4,25.0000%,$0.53,$0.53,1,$20.95,2.5298%,39.53,100.0000%
"Jul 26, 2022",7 springform pan,1,100.00%,7 springform pan,EXACT,Cakeware Pans - SB - KW - Store Spotlight - KW Exact - Specific V2,USD,1,4,25.0000%,$0.81,$0.81,0,$0.0,,0.00,0.0000%
"Jul 26, 2022",washington machine cleaner,1,100.00%,washington machine cleaner,EXACT,Washing Machine Cleaner - SB - KW - Main - KW Exact - Main - Set 2,USD,1,4,25.0000%,$0.52,$0.52,0,$0.0,,0.00,0.0000%
"Jul 26, 2022",cake pan for baking,1,100.00%,cake pan baking,EXACT,Cakeware Pans - SB - KW - Store Spotlight - KW Exact - General V2,USD,1,3,33.3333%,$0.51,$0.51,0,$0.0,,0.00,0.0000%
"Jul 26, 2022",cake pans round,1,100.00%,cake pans round,EXACT,Cakeware Pans - SB - KW - Store Spotlight - KW Exact - General V2,USD,1,3,33.3333%,$0.94,$0.94,0,$0.0,,0.00,0.0000%
"Jul 26, 2022",instant pot accessory kit,1,100.00%,instant pot accessories kit,EXACT,InstaExtras - SB - KW - Store Spotlight - KW Exact - General IP Terms,USD,1,3,33.3333%,$0.61,$0.61,0,$0.0,,0.00,0.0000%
"Jul 26, 2022",small springform pans,1,100.00%,small springform pan,EXACT,Cakeware Pans - SB - KW - Store Spotlight - KW Exact - Specific V2,USD,1,3,33.3333%,$0.53,$0.53,0,$0.0,,0.00,0.0000%
"Jul 26, 2022",tub cleaning solution for washer,2,37.50%,washer+tub+cleaning,BROAD,Washing Machine Cleaner - SB - KW - Main - KW Broad - Main (2),USD,1,3,33.3333%,$0.4,$0.4,0,$0.0,,0.00,0.0000%
"Jul 26, 2022",washing machine tub cleaner front loader,1,100.00%,washing machine tub cleaner front loader,EXACT,Washing Machine Cleaner - SB - KW - Main - KW Exact - Front Load,USD,1,3,33.3333%,$0.5,$0.5,0,$0.0,,0.00,0.0000%
"Jul 26, 2022",instant pot accessory for 3 qt,1,50.00%,instant-pot accessories for 3 qt,EXACT,InstaExtras - SB - KW - Store Spotlight - KW Exact - General IP Terms,USD,1,2,50.0000%,$0.4,$0.4,0,$0.0,,0.00,0.0000%
"Jul 26, 2022",machine wash cleaning tabs,1,100.00%,active washing machine tablets,BROAD,Washing Machine Cleaner - SB - KW - Main - KW Broad - Main (2),USD,1,2,50.0000%,$1.2,$1.2,0,$0.0,,0.00,0.0000%
"Jul 26, 2022",nonstick springform pan set,1,100.00%,nonstick springform pan set,EXACT,Cakeware Pans - SB - KW - Store Spotlight - KW Exact - General V2,USD,1,2,50.0000%,$0.97,$0.97,0,$0.0,,0.00,0.0000%
"Jul 26, 2022",wash machine tub cleaner cartridges,1,100.00%,wash+machine+tub+cleaner,BROAD,Washing Machine Cleaner - SB - KW - Main - KW Broad - Main (2),USD,1,2,50.0000%,$0.64,$0.64,0,$0.0,,0.00,0.0000%
"Jul 26, 2022",washing cleaning tablets,1,100.00%,top load washing machine cleaner,BROAD,Washing Machine Cleaner - SB - KW - Main - KW Broad - Top Load,USD,1,2,50.0000%,$0.79,$0.79,0,$0.0,,0.00,0.0000%
"Jul 26, 2022",washing machine foaming cleaner,1,100.00%,washing machine cleaner,BROAD,Washing Machine Cleaner - SB - KW - Main - KW Broad - Main (2),USD,1,2,50.0000%,$1.81,$1.81,0,$0.0,,0.00,0.0000%
"Jul 26, 2022",洗衣机清洁剂,1,100.00%,top load washing machine cleaner,BROAD,Washing Machine Cleaner - SB - KW - Main - KW Broad - Top Load,USD,1,2,50.0000%,$0.94,$0.94,0,$0.0,,0.00,0.0000%
"Jul 26, 2022",accessories for 8 qt instant pot,1,100.00%,accessories for 8 qt instant pot,EXACT,InstaExtras - SB - KW - Store Spotlight - KW Exact - General IP Terms,USD,1,1,100.0000%,$0.52,$0.52,1,$17.99,2.8905%,34.60,100.0000%
"Jul 26, 2022",calcium lime and rust cleaner for washing machine,1,100.00%,top load washing machine cleaner,BROAD,Washing Machine Cleaner - SB - KW - Main - KW Broad - Top Load,USD,1,1,100.0000%,$0.98,$0.98,0,$0.0,,0.00,0.0000%
"Jul 26, 2022",cleaner for front loader washing machine with mold,1,50.00%,front+loader+cleaner+for+washing+machine,BROAD,Washing Machine Cleaner - SB - KW - Main - KW Broad - Front Load (2),USD,1,1,100.0000%,$0.77,$0.77,0,$0.0,,0.00,0.0000%
"Jul 26, 2022",dirt x cleaner,1,100.00%,top load washing machine cleaner,BROAD,Washing Machine Cleaner - SB - KW - Main - KW Broad - Top Load,USD,1,1,100.0000%,$0.9,$0.9,0,$0.0,,0.00,0.0000%
"Jul 26, 2022",family fresh cleaner tablets,1,100.00%,top load washing machine cleaner,BROAD,Washing Machine Cleaner - SB - KW - Main - KW Broad - Top Load,USD,1,1,100.0000%,$1.12,$1.12,0,$0.0,,0.00,0.0000%
"Jul 26, 2022",front load washer cleaner and deodorizer active,1,100.00%,front+load+washer+washer+cleaner,BROAD,Washing Machine Cleaner - SB - KW - Main - KW Broad - Front Load (2),USD,1,1,100.0000%,$0.83,$0.83,0,$0.0,,0.00,0.0000%
"Jul 26, 2022",front load washer cleaning kit,1,100.00%,front load washer cleaning kit,EXACT,Washing Machine Cleaner - SB - KW - Main - KW Exact - Front Load,USD,1,1,100.0000%,$0.86,$0.86,0,$0.0,,0.00,0.0000%
"Jul 26, 2022",front load washing machine tub cleaner solution,1,100.00%,washing+machine+tub+cleaner+front+load,BROAD,Washing Machine Cleaner - SB - KW - Main - KW Broad - Front Load (2),USD,1,1,100.0000%,$0.88,$0.88,0,$0.0,,0.00,0.0000%
"Jul 26, 2022",front loader cleaner for washing machine,1,100.00%,front loader cleaner for washing machine,EXACT,Washing Machine Cleaner - SB - KW - Main - KW Exact - Front Load,USD,1,1,100.0000%,$0.47,$0.47,1,$15.95,2.9467%,33.94,100.0000%
"Jul 26, 2022",front loading washing machine tub cleaner,1,100.00%,washing+machine+cleaner+front+loading+machine,BROAD,Washing Machine Cleaner - SB - KW - Main - KW Broad - Front Load (2),USD,1,1,100.0000%,$0.61,$0.61,0,$0.0,,0.00,0.0000%
"Jul 26, 2022",splash spotless tablets for washer,1,100.00%,wash machine cleaner tablets for high efficiency,BROAD,Washing Machine Cleaner - SB - KW - Main - KW Broad - HE (2),USD,1,1,100.0000%,$1.0,$1.0,0,$0.0,,0.00,0.0000%
"Jul 26, 2022",tank cleaner for a washer,1,100.00%,cleaner+washer,BROAD,Washing Machine Cleaner - SB - KW - Main - KW Broad - Main (2),USD,1,1,100.0000%,$0.83,$0.83,1,$15.95,5.2038%,19.22,100.0000%
"Jul 26, 2022",top washing machine cleaner,1,100.00%,top washing machine cleaner,EXACT,Washing Machine Cleaner - SB - KW - Main - KW Exact - Top Load,USD,1,1,100.0000%,$1.29,$1.29,1,$15.95,8.0878%,12.36,100.0000%
"Jul 26, 2022",tub clean washing machine,1,100.00%,tub clean washing machine,EXACT,Washing Machine Cleaner - SB - KW - Main - KW Exact - Main - Set 1,USD,1,1,100.0000%,$1.05,$1.05,0,$0.0,,0.00,0.0000%
"Jul 26, 2022",tub cleaner for a front loading washing machine,1,100.00%,washing+machine+cleaner+front+loading+machine,BROAD,Washing Machine Cleaner - SB - KW - Main - KW Broad - Front Load (2),USD,1,1,100.0000%,$0.69,$0.69,1,$15.95,4.3260%,23.12,100.0000%
"Jul 26, 2022",tub cleaner for front load lg washer,1,100.00%,lg+front+load+washer+tub+cleaner,BROAD,Washing Machine Cleaner - SB - KW - Main - KW Broad - Front Load (2),USD,1,1,100.0000%,$0.65,$0.65,0,$0.0,,0.00,0.0000%
"Jul 26, 2022",wash machine cleaner front loader,1,100.00%,wash machine cleaner front loader,EXACT,Washing Machine Cleaner - SB - KW - Main - KW Exact - Front Load,USD,1,1,100.0000%,$0.41,$0.41,0,$0.0,,0.00,0.0000%
"Jul 26, 2022",wash machine cleaner solution,1,100.00%,wash+machine+cleaner,BROAD,Washing Machine Cleaner - SB - KW - Main - KW Broad - Main (2),USD,1,1,100.0000%,$0.91,$0.91,1,$15.95,5.7053%,17.53,100.0000%
"Jul 26, 2022",washer pods to clean washer,1,100.00%,pods+to+clean+washer,BROAD,Washing Machine Cleaner - SB - KW - Main - KW Broad - Main (2),USD,1,1,100.0000%,$0.47,$0.47,1,$15.95,2.9467%,33.94,100.0000%
