Start Date,End Date,Customer Search Term,Search Term Impression Rank,Search Term Impression Share,Targeting,Match Type,Portfolio name,Campaign Name,Ad Group Name,Currency,Clicks,Impressions,Click-Thru Rate (CTR),Spend,Cost Per Click (CPC),7 Day Total Orders (#),"7 Day Total Sales ","Total Advertising Cost of Sales (ACOS) ",Total Return on Advertising Spend (ROAS),7 Day Conversion Rate
"May 9, 2022","Jun 7, 2022",7 inch cake pan nonstick,1,100.00%,7 inch cake pan nonstick,EXACT,Cakeware Pans,Cakeware Pans 7 Inch - SP - KW - Main,Cakeware Pans 7 Inch - SP - KW - Main - KW Exact,USD,1,1,100.0000%,$2.0,$2.0,1,$10.95,18.2600%,5.48,100.0000%
"May 9, 2022","Jun 7, 2022",7 inch cake pans round spring foam,1,100.00%,7-inch round cake pan,BROAD,Cakeware Pans,Cakeware Pans 7 Inch - SP - KW - Main,Cakeware Pans 7 Inch - SP - KW - Main - KW Broad,USD,1,1,100.0000%,$1.37,$1.37,0,$0.0,,0.00,0.0000%
"May 9, 2022","Jun 7, 2022",7 inch colander for steaming,1,100.00%,*,-,Exp Steamer Basket,Exp Steamer Basket - SP - Auto - TOS,Exp Steamer Basket - SP - Auto - TOS,USD,1,1,100.0000%,$1.3,$1.3,0,$0.0,,0.00,0.0000%
"May 9, 2022","Jun 7, 2022",7 inch deep floating shelf,3,12.50%,floating shelfs,BROAD,Floating Shelves,Floating Shelves - SP - KW - Main,Floating Shelves - SP - KW - Main - KW Broad,USD,1,1,100.0000%,$0.97,$0.97,0,$0.0,,0.00,0.0000%
"May 9, 2022","Jun 7, 2022",7 inch pans baking,3,7.69%,7 inch pan baking,EXACT,Cakeware Pans,Cakeware Pans 7 Inch - SP - KW - Main,Cakeware Pans 7 Inch - SP - KW - Main - KW Exact,USD,1,1,100.0000%,$1.53,$1.53,0,$0.0,,0.00,0.0000%
"May 9, 2022","Jun 7, 2022",7 inch shelf for wall oak,1,100.00%,shelves for wall,BROAD,Floating Shelves,Floating Shelves - SP - KW - Main,Floating Shelves - SP - KW - Main - KW Broad,USD,1,1,100.0000%,$0.72,$0.72,0,$0.0,,0.00,0.0000%
"May 9, 2022","Jun 7, 2022",7 inch springform not nonstick,1,100.00%,7 inch nonstick springform,BROAD,Cakeware Pans,Cakeware Pans 7 Inch - SP - KW - Main,Cakeware Pans 7 Inch - SP - KW - Main - KW Broad,USD,1,1,100.0000%,$0.26,$0.26,1,$8.45,3.0800%,32.50,100.0000%
"May 9, 2022","Jun 7, 2022",7 inch springform round pan,1,100.00%,7 inch round springform pan,BROAD,Cakeware Pans,Cakeware Pans 7 Inch - SP - KW - Main,Cakeware Pans 7 Inch - SP - KW - Main - KW Broad,USD,1,1,100.0000%,$0.82,$0.82,0,$0.0,,0.00,0.0000%
"May 9, 2022","Jun 7, 2022",7 qt steamer,1,100.00%,steamer 7,BROAD,Exp Steamer Basket,Exp Steamer Basket - SP - KW - Main,Exp Steamer Basket - SP - KW - Main - KW Broad,USD,1,1,100.0000%,$1.06,$1.06,1,$12.65,8.3800%,11.93,100.0000%
"May 9, 2022","Jun 7, 2022",7# cake pan,1,100.00%,7 cake pan,EXACT,Cakeware Pans,Cakeware Pans 7 Inch - SP - KW - Main,Cakeware Pans 7 Inch - SP - KW - Main - KW Exact,USD,1,1,100.0000%,$2.06,$2.06,1,$10.95,18.8100%,5.32,100.0000%
"May 9, 2022","Jun 7, 2022",7.8 round cake form,1,100.00%,cake forms round,BROAD,Cakeware Pans,Cakeware Pans General - SP - KW - Main,Cakeware Pans General - SP - KW - Main - KW Broad,USD,1,1,100.0000%,$0.49,$0.49,0,$0.0,,0.00,0.0000%
"May 9, 2022","Jun 7, 2022",70 floating shelf,6,5.26%,shelf floating,BROAD,Floating Shelves,Floating Shelves - SP - KW - Main,Floating Shelves - SP - KW - Main - KW Broad,USD,1,1,100.0000%,$0.97,$0.97,0,$0.0,,0.00,0.0000%
"May 9, 2022","Jun 7, 2022","7\"" spring forms for baking",1,100.00%,7 spring forms for baking,EXACT,Cakeware Pans,Cakeware Pans 7 Inch - SP - KW - Main,Cakeware Pans 7 Inch - SP - KW - Main - KW Exact,USD,1,1,100.0000%,$1.07,$1.07,1,$10.95,9.7700%,10.23,100.0000%
"May 9, 2022","Jun 7, 2022",7th generation washing machine cleaner,1,100.00%,cleaner for washing machine,BROAD,Washing Machine Cleaner,Washing Machine Cleaner - SP - KW - Main,Washing Machine Cleaner - SP - KW - Main - KW Broad,USD,1,1,100.0000%,$2.07,$2.07,0,$0.0,,0.00,0.0000%
"May 9, 2022","Jun 7, 2022",7” cake mold,6,5.26%,7 cake mold,PHRASE,Cakeware Pans,Cakeware Pans - SP - KW - Phrase,Cakeware Pans 7 Inch - SP - KW - Phrase - KW Phrase,USD,1,1,100.0000%,$0.74,$0.74,0,$0.0,,0.00,0.0000%
"May 9, 2022","Jun 7, 2022",7” cake mold round,1,100.00%,7 cake mold,PHRASE,Cakeware Pans,Cakeware Pans - SP - KW - Phrase,Cakeware Pans 7 Inch - SP - KW - Phrase - KW Phrase,USD,1,1,100.0000%,$0.74,$0.74,0,$0.0,,0.00,0.0000%
"May 9, 2022","Jun 7, 2022",7” pan for instant pot,1,100.00%,7 pan instant pot,EXACT,Cakeware Pans,Cakeware Pans 7 Inch - SP - KW - Main,Cakeware Pans 7 Inch - SP - KW - Main - KW Exact,USD,1,1,100.0000%,$0.61,$0.61,1,$10.95,5.5700%,17.95,100.0000%
"May 9, 2022","Jun 7, 2022",7” round pan,3,2.86%,7 round pan,EXACT,Cakeware Pans,Cakeware Pans 7 Inch - SP - KW - Main,Cakeware Pans 7 Inch - SP - KW - Main - KW Exact,USD,1,1,100.0000%,$0.55,$0.55,0,$0.0,,0.00,0.0000%
"May 9, 2022","Jun 7, 2022",7” spring forms for baking,1,100.00%,7 spring forms for baking,EXACT,Cakeware Pans,Cakeware Pans 7 Inch - SP - KW - Main,Cakeware Pans 7 Inch - SP - KW - Main - KW Exact,USD,1,1,100.0000%,$0.74,$0.74,1,$8.45,8.7600%,11.42,100.0000%
"May 9, 2022","Jun 7, 2022",7” spring pans for baking,1,100.00%,7 pan baking,BROAD,Cakeware Pans,Cakeware Pans 7 Inch - SP - KW - Main,Cakeware Pans 7 Inch - SP - KW - Main - KW Broad,USD,1,1,100.0000%,$0.82,$0.82,0,$0.0,,0.00,0.0000%
"May 9, 2022","Jun 7, 2022",7” springform pan with removable bottom,1,100.00%,7 springform pan,BROAD,Cakeware Pans,Cakeware Pans 7 Inch - SP - KW - Main,Cakeware Pans 7 Inch - SP - KW - Main - KW Broad,USD,1,1,100.0000%,$0.82,$0.82,1,$10.95,7.4900%,13.35,100.0000%
"May 9, 2022","Jun 7, 2022",8 inch cake mould,1,100.00%,cake mould,PHRASE,Cakeware Pans,Cakeware Pans - SP - KW - Phrase,Cakeware Pans General - SP - KW - Phrase - KW Phrase,USD,1,1,100.0000%,$0.49,$0.49,0,$0.0,,0.00,0.0000%
"May 9, 2022","Jun 7, 2022",8 inch deep floating shelf,8,2.13%,shelves floating,BROAD,Floating Shelves,Floating Shelves - SP - KW - Main,Floating Shelves - SP - KW - Main - KW Broad,USD,1,1,100.0000%,$0.97,$0.97,0,$0.0,,0.00,0.0000%
"May 9, 2022","Jun 7, 2022",8 inch deep floating shelves,7,2.04%,floating shelfs,BROAD,Floating Shelves,Floating Shelves - SP - KW - Main,Floating Shelves - SP - KW - Main - KW Broad,USD,1,1,100.0000%,$0.97,$0.97,0,$0.0,,0.00,0.0000%
"May 9, 2022","Jun 7, 2022",8 inch dia silicone egg mold,2,25.00%,silicone mold egg,BROAD,Silicone Egg Bite Molds,Silicone Egg Bite Molds - SP - KW - Main,Silicone Egg Bite Molds - SP - KW - Main - KW Broad,USD,1,1,100.0000%,$1.0,$1.0,0,$0.0,,0.00,0.0000%
"May 9, 2022","Jun 7, 2022",8 qt instant pot sealer ring,1,100.00%,instant pot sealer ring for 8 qt,BROAD,IP Sealing Ring,IP Sealing Ring 8 QT - SP - KW - Main,IP Sealing Ring 8 QT - SP - KW - Main - KW Broad,USD,1,1,100.0000%,$1.21,$1.21,1,$17.99,6.7300%,14.87,100.0000%
"May 9, 2022","Jun 7, 2022",8 qt instapot rings,1,100.00%,ring for 8 qt instapot,BROAD,IP Sealing Ring,IP Sealing Ring 8 QT - SP - KW - Main,IP Sealing Ring 8 QT - SP - KW - Main - KW Broad,USD,1,1,100.0000%,$0.78,$0.78,0,$0.0,,0.00,0.0000%
"May 9, 2022","Jun 7, 2022",8 qt steam release instant pot,1,100.00%,steam release instant pot,BROAD,IP Steam Diverters,Steam Diverter LUX - SP - KW - Main,Steam Diverter LUX - SP - KW - Main - KW Broad,USD,1,1,100.0000%,$0.94,$0.94,0,$0.0,,0.00,0.0000%
"May 9, 2022","Jun 7, 2022",8 qt stock pot steamer,1,100.00%,steamer 8,BROAD,Exp Steamer Basket,Exp Steamer Basket - SP - KW - Main,Exp Steamer Basket - SP - KW - Main - KW Broad,USD,1,1,100.0000%,$0.82,$0.82,0,$0.0,,0.00,0.0000%
"May 9, 2022","Jun 7, 2022",8 quart instant pot gasket genuine,1,100.00%,gasket for instant pot 8 quart,BROAD,IP Sealing Ring,IP Sealing Ring 8 QT - SP - KW - Main,IP Sealing Ring 8 QT - SP - KW - Main - KW Broad,USD,1,1,100.0000%,$0.87,$0.87,0,$0.0,,0.00,0.0000%
"May 9, 2022","Jun 7, 2022",8 quart instant pot nonstick inner pot,1,100.00%,instant pot inner pot 8 quart,BROAD,Silicone Bakeware Sling,Silicone Bakeware Sling - SP - KW - Main,Silicone Bakeware Sling - SP - KW - Main - KW Broad,USD,1,1,100.0000%,$1.12,$1.12,0,$0.0,,0.00,0.0000%
"May 9, 2022","Jun 7, 2022",8 quart instapot storage lid,1,100.00%,lid for 8 quart instapot,BROAD,IP Lid,IP Lids 8 QT - SP - KW - Main,IP Lids 8 QT - SP - KW - Main - KW Broad,USD,1,1,100.0000%,$1.1,$1.1,0,$0.0,,0.00,0.0000%
"May 9, 2022","Jun 7, 2022",8.75 silicone trivet,1,100.00%,silicone trivet,BROAD,Silicone Bakeware Sling,Silicone Bakeware Sling - SP - KW - Main,Silicone Bakeware Sling - SP - KW - Main - KW Broad,USD,1,1,100.0000%,$1.12,$1.12,0,$0.0,,0.00,0.0000%
"May 9, 2022","Jun 7, 2022","8\"" plant stand",5,6.25%,8 plant stand,EXACT,Plant Stands (Adjustable),Plant Stands - KW - Targeted,Plant Stand- KW - Targeted (Exact),USD,1,1,100.0000%,$1.7,$1.7,1,$39.95,4.2600%,23.50,100.0000%
"May 9, 2022","Jun 7, 2022",8gt instant accessories,1,100.00%,instant accessories,BROAD,Silicone Egg Bite Molds,Silicone Egg Bite Molds - SP - KW - Main,Silicone Egg Bite Molds - SP - KW - Main - KW Broad,USD,1,1,100.0000%,$0.72,$0.72,0,$0.0,,0.00,0.0000%
"May 9, 2022","Jun 7, 2022",8qt instant pot duo sealing ring,1,100.00%,sealing ring 8qt,BROAD,IP Sealing Ring,IP Sealing Ring 8 QT - SP - KW - Main,IP Sealing Ring 8 QT - SP - KW - Main - KW Broad,USD,1,1,100.0000%,$1.4,$1.4,0,$0.0,,0.00,0.0000%
"May 9, 2022","Jun 7, 2022",8qt instant pot pro replacement sealing rings,1,100.00%,sealing ring 8qt,BROAD,IP Sealing Ring,IP Sealing Ring 8 QT - SP - KW - Main,IP Sealing Ring 8 QT - SP - KW - Main - KW Broad,USD,1,1,100.0000%,$1.21,$1.21,0,$0.0,,0.00,0.0000%
"May 9, 2022","Jun 7, 2022",8qt instant pot replacement sealing ring,1,100.00%,sealing ring 8qt,BROAD,IP Sealing Ring,IP Sealing Ring 8 QT - SP - KW - Main,IP Sealing Ring 8 QT - SP - KW - Main - KW Broad,USD,1,1,100.0000%,$1.4,$1.4,1,$17.99,7.7800%,12.85,100.0000%
"May 9, 2022","Jun 7, 2022",8qt instant pot replacement sealing rings,1,100.00%,sealing ring 8qt,BROAD,IP Sealing Ring,IP Sealing Ring 8 QT - SP - KW - Main,IP Sealing Ring 8 QT - SP - KW - Main - KW Broad,USD,1,1,100.0000%,$0.91,$0.91,0,$0.0,,0.00,0.0000%
"May 9, 2022","Jun 7, 2022",8qt instant pot steamer basket,2,16.67%,8qt instant pot steamer basket,EXACT,Silicone Steamer Basket,Silicone Steamer Basket - SP - KW - Main,Silicone Steamer Basket - SP - KW - Main - KW Exact,USD,1,1,100.0000%,$1.4,$1.4,0,$0.0,,0.00,0.0000%
"May 9, 2022","Jun 7, 2022",8qt instapot insert cover,1,100.00%,instapot cover,BROAD,IP Lid,IP Lids 8 QT - SP - KW - Main,IP Lids 8 QT - SP - KW - Main - KW Broad,USD,1,1,100.0000%,$1.1,$1.1,0,$0.0,,0.00,0.0000%
"May 9, 2022","Jun 7, 2022",8” plant stand,8,1.72%,8 plant stand,EXACT,Plant Stands (Adjustable),Plant Stands - KW - Targeted,Plant Stand- KW - Targeted (Exact),USD,1,1,100.0000%,$1.7,$1.7,0,$0.0,,0.00,0.0000%
"May 9, 2022","Jun 7, 2022",8” planter stand,1,33.33%,8 planter stand,EXACT,Plant Stands (Adjustable),Plant Stands - KW - Targeted,Plant Stand- KW - Targeted (Exact),USD,1,1,100.0000%,$1.58,$1.58,0,$0.0,,0.00,0.0000%
"May 9, 2022","Jun 7, 2022",9 cheesecake pan nonstick,1,100.00%,9 cheesecake pan,BROAD,Cakeware Pans,Cakeware Pans 9 Inch - SP - KW - Main,Cakeware Pans 9 Inch - SP - KW - Main - KW Broad,USD,1,1,100.0000%,$1.34,$1.34,0,$0.0,,0.00,0.0000%
"May 9, 2022","Jun 7, 2022",9 inch cake pan removable bottom,3,3.70%,9 inch cake pan removable bottom,EXACT,Cakeware Pans,Cakeware Pans 9 Inch - SP - KW - Main,Cakeware Pans 9 Inch - SP - KW - Main - KW Exact,USD,1,1,100.0000%,$1.55,$1.55,0,$0.0,,0.00,0.0000%
"May 9, 2022","Jun 7, 2022",9 inch cake pan round,2,20.00%,9 inch cake pan round,EXACT,Cakeware Pans,Cakeware Pans 9 Inch - SP - KW - Main,Cakeware Pans 9 Inch - SP - KW - Main - KW Exact,USD,1,1,100.0000%,$1.76,$1.76,1,$12.7,13.8600%,7.22,100.0000%
"May 9, 2022","Jun 7, 2022",9 inch cake tins,2,0.07%,9 inch cake tins,EXACT,Cakeware Pans,Cakeware Pans 9 Inch - SP - KW - Main,Cakeware Pans 9 Inch - SP - KW - Main - KW Exact,USD,1,1,100.0000%,$1.39,$1.39,0,$0.0,,0.00,0.0000%
"May 9, 2022","Jun 7, 2022",9 inch cheesecake pan leakproof,1,100.00%,9-inch cheesecake pan,BROAD,Cakeware Pans,Cakeware Pans 9 Inch - SP - KW - Main,Cakeware Pans 9 Inch - SP - KW - Main - KW Broad,USD,1,1,100.0000%,$1.37,$1.37,0,$0.0,,0.00,0.0000%
"May 9, 2022","Jun 7, 2022",9 inch metal springform pan,1,100.00%,9 inch springform pan,BROAD,Cakeware Pans,Cakeware Pans 9 Inch - SP - KW - Main,Cakeware Pans 9 Inch - SP - KW - Main - KW Broad,USD,1,1,100.0000%,$1.34,$1.34,0,$0.0,,0.00,0.0000%
"May 9, 2022","Jun 7, 2022",9 inch pan for cake,1,100.00%,9 inch cake pans,BROAD,Cakeware Pans,Cakeware Pans 9 Inch - SP - KW - Main,Cakeware Pans 9 Inch - SP - KW - Main - KW Broad,USD,1,1,100.0000%,$1.32,$1.32,1,$14.95,8.8300%,11.33,100.0000%
"May 9, 2022","Jun 7, 2022",9 inch removable bottom cake pan,3,1.39%,cake pan 9 inch removable bottom,BROAD,Cakeware Pans,Cakeware Pans 9 Inch - SP - KW - Main,Cakeware Pans 9 Inch - SP - KW - Main - KW Broad,USD,1,1,100.0000%,$1.23,$1.23,1,$25.4,4.8400%,20.65,100.0000%
"May 9, 2022","Jun 7, 2022",9 inch springform pan leakproof,1,100.00%,9 inch springform pan leakproof,EXACT,Cakeware Pans,Cakeware Pans 9 Inch - SP - KW - Main,Cakeware Pans 9 Inch - SP - KW - Main - KW Exact,USD,1,1,100.0000%,$0.92,$0.92,0,$0.0,,0.00,0.0000%
"May 9, 2022","Jun 7, 2022",9 inch springform pan non toxic,2,33.33%,9 inch springform pan,BROAD,Cakeware Pans,Cakeware Pans 9 Inch - SP - KW - Main,Cakeware Pans 9 Inch - SP - KW - Main - KW Broad,USD,1,1,100.0000%,$1.26,$1.26,0,$0.0,,0.00,0.0000%
"May 9, 2022","Jun 7, 2022",9 inch springform pan tata,1,100.00%,9 inch springform pan,BROAD,Cakeware Pans,Cakeware Pans 9 Inch - SP - KW - Main,Cakeware Pans 9 Inch - SP - KW - Main - KW Broad,USD,1,1,100.0000%,$1.23,$1.23,0,$0.0,,0.00,0.0000%
"May 9, 2022","Jun 7, 2022",999 washer cleaner best seller,1,100.00%,washer cleaner,BROAD,Washing Machine Cleaner,Washing Machine Cleaner - SP - KW - Main,Washing Machine Cleaner - SP - KW - Main - KW Broad,USD,1,1,100.0000%,$2.12,$2.12,0,$0.0,,0.00,0.0000%
"May 9, 2022","Jun 7, 2022","9\"" plant stand",3,16.67%,9 in plant stand,EXACT,Plant Stands (Adjustable),Plant Stands - KW - Targeted,Plant Stand- KW - Targeted (Exact),USD,1,1,100.0000%,$1.54,$1.54,2,$62.95,2.4500%,40.88,200.0000%
"May 9, 2022","Jun 7, 2022","9\"" springform pan leakproof",1,100.00%,9 springform pan leakproof,EXACT,Cakeware Pans,Cakeware Pans 9 Inch - SP - KW - Main,Cakeware Pans 9 Inch - SP - KW - Main - KW Exact,USD,1,1,100.0000%,$1.29,$1.29,0,$0.0,,0.00,0.0000%
"May 9, 2022","Jun 7, 2022",9x2 cake pan,3,1.96%,9x2 cake pan,EXACT,Cakeware Pans,Cakeware Pans 9 Inch - SP - KW - Main,Cakeware Pans 9 Inch - SP - KW - Main - KW Exact,USD,1,1,100.0000%,$1.78,$1.78,0,$0.0,,0.00,0.0000%
"May 9, 2022","Jun 7, 2022",9” cake pan removable base,1,100.00%,cake pan 9,BROAD,Cakeware Pans,Cakeware Pans 9 Inch - SP - KW - Main,Cakeware Pans 9 Inch - SP - KW - Main - KW Broad,USD,1,1,100.0000%,$1.23,$1.23,0,$0.0,,0.00,0.0000%
"May 9, 2022","Jun 7, 2022",9” detachable cake pans,1,100.00%,cake pan 9,BROAD,Cakeware Pans,Cakeware Pans 9 Inch - SP - KW - Main,Cakeware Pans 9 Inch - SP - KW - Main - KW Broad,USD,1,1,100.0000%,$1.08,$1.08,1,$25.4,4.2500%,23.52,100.0000%
"May 9, 2022","Jun 7, 2022",9” round baking pan,4,11.11%,9 round baking pan,EXACT,Cakeware Pans,Cakeware Pans 9 Inch - SP - KW - Main,Cakeware Pans 9 Inch - SP - KW - Main - KW Exact,USD,1,1,100.0000%,$0.49,$0.49,0,$0.0,,0.00,0.0000%
"May 9, 2022","Jun 7, 2022",a baby baking pan of cake,1,50.00%,cake pans baking,BROAD,Cakeware Pans,Cakeware Pans General - SP - KW - Main,Cakeware Pans General - SP - KW - Main - KW Broad,USD,1,1,100.0000%,$0.82,$0.82,0,$0.0,,0.00,0.0000%
"May 9, 2022","Jun 7, 2022",a steamer for food,7,0.17%,steamer for food,EXACT,Exp Steamer Basket,Exp Steamer Basket - SP - KW - Main,Exp Steamer Basket - SP - KW - Main - KW Exact,USD,1,1,100.0000%,$0.8,$0.8,0,$0.0,,0.00,0.0000%
"May 9, 2022","Jun 7, 2022",aafree washing machine cleaner,1,100.00%,cleaner for washing machine,BROAD,Washing Machine Cleaner,Washing Machine Cleaner - SP - KW - Main,Washing Machine Cleaner - SP - KW - Main - KW Broad,USD,1,1,100.0000%,$2.07,$2.07,0,$0.0,,0.00,0.0000%
"May 9, 2022","Jun 7, 2022",above toilet wood shelves,1,100.00%,shelf wood,BROAD,Floating Shelves,Floating Shelves - SP - KW - Main,Floating Shelves - SP - KW - Main - KW Broad,USD,1,1,100.0000%,$0.74,$0.74,0,$0.0,,0.00,0.0000%
"May 9, 2022","Jun 7, 2022",acacia mounted shelf,1,100.00%,mounted shelves,BROAD,Floating Shelves,Floating Shelves - SP - KW - Main,Floating Shelves - SP - KW - Main - KW Broad,USD,1,1,100.0000%,$0.69,$0.69,0,$0.0,,0.00,0.0000%
"May 9, 2022","Jun 7, 2022",acacia wood wall shelf,1,100.00%,acacia shelf for wall,BROAD,Floating Shelves,Floating Shelves - SP - KW - Main,Floating Shelves - SP - KW - Main - KW Broad,USD,1,1,100.0000%,$0.97,$0.97,0,$0.0,,0.00,0.0000%
"May 9, 2022","Jun 7, 2022",accent shelves for wall,9,1.67%,accent shelves wall,EXACT,Floating Shelves,Floating Shelves - SP - KW - Main,Floating Shelves - SP - KW - Main - KW Exact,USD,1,1,100.0000%,$1.34,$1.34,0,$0.0,,0.00,0.0000%
"May 9, 2022","Jun 7, 2022",acid borax,1,100.00%,*,-,Washing Machine Cleaner,Washing Machine Cleaner - SP - Auto - TOS,Washing Machine Cleaner - SP - Auto - TOS,USD,1,1,100.0000%,$1.79,$1.79,0,$0.0,,0.00,0.0000%
"May 9, 2022","Jun 7, 2022",acting washer machine tablets,1,100.00%,washer tablets,BROAD,Washing Machine Cleaner,Washing Machine Cleaner - SP - KW - Main,Washing Machine Cleaner - SP - KW - Main - KW Broad,USD,1,1,100.0000%,$1.51,$1.51,0,$0.0,,0.00,0.0000%
"May 9, 2022","Jun 7, 2022",acting washing machine tablet,1,100.00%,washing machine washing tablets,BROAD,Washing Machine Cleaner,Washing Machine Cleaner - SP - KW - Main,Washing Machine Cleaner - SP - KW - Main - KW Broad,USD,1,1,100.0000%,$1.79,$1.79,1,$14.95,11.9700%,8.35,100.0000%
"May 9, 2022","Jun 7, 2022",activated washer tablet,1,100.00%,washer tablets,BROAD,Washing Machine Cleaner,Washing Machine Cleaner - SP - KW - Main,Washing Machine Cleaner - SP - KW - Main - KW Broad,USD,1,1,100.0000%,$1.01,$1.01,0,$0.0,,0.00,0.0000%
"May 9, 2022","Jun 7, 2022",activated washing machine tablets,1,100.00%,washing machine washing tablets,BROAD,Washing Machine Cleaner,Washing Machine Cleaner - SP - KW - Main,Washing Machine Cleaner - SP - KW - Main - KW Broad,USD,1,1,100.0000%,$1.84,$1.84,0,$0.0,,0.00,0.0000%
"May 9, 2022","Jun 7, 2022",activation tablets for washer,1,100.00%,washer tablets,BROAD,Washing Machine Cleaner,Washing Machine Cleaner - SP - KW - Main,Washing Machine Cleaner - SP - KW - Main - KW Broad,USD,1,1,100.0000%,$0.48,$0.48,1,$14.95,3.2100%,31.15,100.0000%
"May 9, 2022","Jun 7, 2022",active affresh,1,100.00%,*,-,Washing Machine Cleaner,Washing Machine Cleaner - SP - Auto - TOS,Washing Machine Cleaner - SP - Auto - TOS,USD,1,1,100.0000%,$0.82,$0.82,0,$0.0,,0.00,0.0000%
"May 9, 2022","Jun 7, 2022",active affresh washing machine cleaner,1,100.00%,*,-,Washing Machine Cleaner,Washing Machine Cleaner - SP - Auto - TOS,Washing Machine Cleaner - SP - Auto - TOS,USD,1,1,100.0000%,$1.84,$1.84,1,$14.95,12.3100%,8.13,100.0000%
"May 9, 2022","Jun 7, 2022",active agent tabs,1,100.00%,*,-,Washing Machine Cleaner,Washing Machine Cleaner - SP - Auto - TOS,Washing Machine Cleaner - SP - Auto - TOS,USD,1,1,100.0000%,$1.84,$1.84,0,$0.0,,0.00,0.0000%
"May 9, 2022","Jun 7, 2022",active amazon washing machine cleaner,1,100.00%,cleaner for washing machine,BROAD,Washing Machine Cleaner,Washing Machine Cleaner - SP - KW - Main,Washing Machine Cleaner - SP - KW - Main - KW Broad,USD,1,1,100.0000%,$2.07,$2.07,0,$0.0,,0.00,0.0000%
"May 9, 2022","Jun 7, 2022",active brand washing machine cleaner,1,100.00%,active washing machine cleaner,BROAD,Washing Machine Cleaner,Washing Machine Cleaner - SP - KW - Main,Washing Machine Cleaner - SP - KW - Main - KW Broad,USD,1,1,100.0000%,$1.68,$1.68,1,$14.95,11.2400%,8.90,100.0000%
"May 9, 2022","Jun 7, 2022",active clean pills washing machine,1,100.00%,clean washing machine,BROAD,Washing Machine Cleaner,Washing Machine Cleaner - SP - KW - Main,Washing Machine Cleaner - SP - KW - Main - KW Broad,USD,1,1,100.0000%,$1.6,$1.6,0,$0.0,,0.00,0.0000%
"May 9, 2022","Jun 7, 2022",active clean tablets,1,100.00%,*,-,Washing Machine Cleaner,Washing Machine Cleaner - SP - Auto - TOS,Washing Machine Cleaner - SP - Auto - TOS,USD,1,1,100.0000%,$1.84,$1.84,0,$0.0,,0.00,0.0000%
"May 9, 2022","Jun 7, 2022",active clean washer tablets,1,100.00%,washer clean tablets,BROAD,Washing Machine Cleaner,Washing Machine Cleaner - SP - KW - Main,Washing Machine Cleaner - SP - KW - Main - KW Broad,USD,1,1,100.0000%,$1.05,$1.05,0,$0.0,,0.00,0.0000%
"May 9, 2022","Jun 7, 2022",active cleaner washing machine,1,100.00%,cleaner for washing machine,BROAD,Washing Machine Cleaner,Washing Machine Cleaner - SP - KW - Main,Washing Machine Cleaner - SP - KW - Main - KW Broad,USD,1,1,100.0000%,$1.61,$1.61,1,$14.95,10.7700%,9.29,100.0000%
"May 9, 2022","Jun 7, 2022",active cleaning tablets,1,100.00%,*,-,Washing Machine Cleaner,Washing Machine Cleaner - SP - Auto - TOS,Washing Machine Cleaner - SP - Auto - TOS,USD,1,1,100.0000%,$1.64,$1.64,1,$14.95,10.9700%,9.12,100.0000%
"May 9, 2022","Jun 7, 2022",active cleaning tablets for washing machine,1,100.00%,washing machine cleaning tablets,BROAD,Washing Machine Cleaner,Washing Machine Cleaner - SP - KW - Main,Washing Machine Cleaner - SP - KW - Main - KW Broad,USD,1,1,100.0000%,$2.01,$2.01,1,$14.95,13.4400%,7.44,100.0000%
"May 9, 2022","Jun 7, 2022",active clothes detergent,1,50.00%,active clothes detergent,EXACT,Active Detergent,Active Detergent - SP - KW - Main,Active Detergent - SP - KW - Main - KW Exact - Set 2,USD,1,1,100.0000%,$1.56,$1.56,0,$0.0,,0.00,0.0000%
"May 9, 2022","Jun 7, 2022",active clothes wash,1,100.00%,active wash,BROAD,Active Detergent,Active Detergent - SP - KW - Main,Active Detergent - SP - KW - Main - KW Broad - Set 1,USD,1,1,100.0000%,$1.89,$1.89,0,$0.0,,0.00,0.0000%
"May 9, 2022","Jun 7, 2022",active clothing wash,2,33.33%,active wash,BROAD,Active Detergent,Active Detergent - SP - KW - Main,Active Detergent - SP - KW - Main - KW Broad - Set 1,USD,1,1,100.0000%,$0.77,$0.77,0,$0.0,,0.00,0.0000%
"May 9, 2022","Jun 7, 2022",active detergent washing machine,1,100.00%,active detergent,BROAD,Active Detergent,Active Detergent - SP - KW - Main,Active Detergent - SP - KW - Main - KW Broad - Set 1,USD,1,1,100.0000%,$1.86,$1.86,1,$14.95,12.4400%,8.04,100.0000%
"May 9, 2022","Jun 7, 2022",active finish steel,1,100.00%,*,-,Washing Machine Cleaner,Washing Machine Cleaner - SP - Auto - TOS,Washing Machine Cleaner - SP - Auto - TOS,USD,1,1,100.0000%,$1.63,$1.63,0,$0.0,,0.00,0.0000%
"May 9, 2022","Jun 7, 2022",active fresh detergent,1,100.00%,active fresh detergent,EXACT,Active Detergent,Active Detergent - SP - KW - Comp,Active Detergent - SP - KW - Comp - KW Exact,USD,1,1,100.0000%,$3.59,$3.59,1,$24.95,14.3900%,6.95,100.0000%
"May 9, 2022","Jun 7, 2022",active green laundry detergent,2,10.00%,active green detergent,BROAD,Active Detergent,Active Detergent - SP - KW - Comp,Active Detergent - SP - KP - Comp - KW Broad,USD,1,1,100.0000%,$1.88,$1.88,0,$0.0,,0.00,0.0000%
